date,unit,value
2022-07-18,mi/hr,3.03
2022-07-19,mi/hr,2.5
2022-07-20,mi/hr,2.71
2022-07-21,mi/hr,2.73
2022-07-22,mi/hr,2.75
2022-07-23,mi/hr,2.87
2022-07-24,mi/hr,2.6
2022-07-25,mi/hr,3.18
2022-07-26,mi/hr,2.79
2022-07-27,mi/hr,2.61
2022-07-28,mi/hr,2.77
2022-07-29,mi/hr,2.65
2022-07-30,mi/hr,2.72
2022-07-31,mi/hr,2.62
2022-08-01,mi/hr,2.66
2022-08-02,mi/hr,2.86
2022-08-03,mi/hr,2.76
2022-08-04,mi/hr,2.73
2022-08-05,mi/hr,2.8
2022-08-06,mi/hr,2.66
2022-08-07,mi/hr,2.42
2022-08-08,mi/hr,2.79
2022-08-09,mi/hr,2.54
2022-08-10,mi/hr,2.47
2022-08-11,mi/hr,2.43
2022-08-12,mi/hr,2.57
2022-08-13,mi/hr,2.59
2022-08-14,mi/hr,2.21
2022-08-15,mi/hr,3.07
2022-08-16,mi/hr,2.42
2022-08-17,mi/hr,2.52
2022-08-18,mi/hr,2.44
2022-08-19,mi/hr,2.41
2022-08-20,mi/hr,2.4
2022-08-21,mi/hr,2.51
2022-08-22,mi/hr,2.5
2022-08-23,mi/hr,2.63
2022-08-24,mi/hr,2.13
2022-08-25,mi/hr,2.13
2022-08-26,mi/hr,2.9
2022-08-27,mi/hr,2.36
2022-08-28,mi/hr,2.09
2022-08-29,mi/hr,2.32
2022-08-30,mi/hr,2.59
2022-08-31,mi/hr,2.52
2022-09-01,mi/hr,2.6
2022-09-02,mi/hr,2.89
2022-09-03,mi/hr,2.57
2022-09-04,mi/hr,3.01
2022-09-05,mi/hr,2.37
2022-09-06,mi/hr,2.65
2022-09-07,mi/hr,2.62
2022-09-08,mi/hr,2.56
2022-09-09,mi/hr,2.62
2022-09-10,mi/hr,2.53
2022-09-11,mi/hr,2.49
2022-09-12,mi/hr,2.85
2022-09-13,mi/hr,2.15
2022-09-14,mi/hr,2.69
2022-09-15,mi/hr,2.46
2022-09-16,mi/hr,2.78
2022-09-17,mi/hr,2.65
2022-09-18,mi/hr,2.57
2022-09-19,mi/hr,2.55
2022-09-20,mi/hr,2.35
2022-09-21,mi/hr,2.84
2022-09-23,mi/hr,3.13
2022-09-24,mi/hr,2.63
2022-09-25,mi/hr,2.41
2022-09-26,mi/hr,2.85
2022-09-27,mi/hr,2.33
2022-09-28,mi/hr,3.01
2022-09-30,mi/hr,3.22
2022-10-01,mi/hr,2.91
2022-10-02,mi/hr,2.98
2022-10-03,mi/hr,2.87
2022-10-04,mi/hr,2.57
2022-10-05,mi/hr,3.19
2022-10-06,mi/hr,2.68
2022-10-07,mi/hr,2.95
2022-10-09,mi/hr,2.38
2022-10-10,mi/hr,2.92
2022-10-11,mi/hr,3.09
2022-10-12,mi/hr,2.74
2022-10-13,mi/hr,3.04
2022-10-14,mi/hr,3.24
2022-10-15,mi/hr,2.67
2022-10-16,mi/hr,2.82
2022-10-17,mi/hr,2.26
2022-10-18,mi/hr,2.37
2022-10-19,mi/hr,2.58
2022-10-20,mi/hr,2.94
2022-10-21,mi/hr,2.33
2022-10-22,mi/hr,2.62
2022-10-23,mi/hr,2.56
2022-10-24,mi/hr,2.63
2022-10-25,mi/hr,2.53
2022-10-26,mi/hr,2.76
2022-10-27,mi/hr,3.04
2022-10-28,mi/hr,2.78
2022-10-29,mi/hr,3.07
2022-10-30,mi/hr,2.45
2022-10-31,mi/hr,3.16
2022-11-01,mi/hr,2.7
2022-11-02,mi/hr,2.79
2022-11-03,mi/hr,2.51
2022-11-04,mi/hr,2.82
2022-11-05,mi/hr,2.8
2022-11-06,mi/hr,2.6
2022-11-07,mi/hr,3.15
2022-11-08,mi/hr,2.73
2022-11-09,mi/hr,2.78
